OID_,Enclosure,Greeness,Openness,Population,Facilities
1384,0.187936,0.149594,0.053533,0.242886477,0
1385,0.223319,0.173464,0.02212,0.115869757,0.003826117
1386,0.178039,0.210298,0.01798,0.127603403,0.010286389
1387,0.204344,0.17403,0.015338,0.220005867,0.00340367
1388,0.260151,0.097754,0.024138,0.106776181,0
1389,0.171809,0.233515,0.014062,0.06864183,0.000626699
1390,0.225139,0.13404,0.028486,0.219419185,0.003046587
1391,0.185481,0.160949,0.0287,0.065121737,0.000431108
1392,0.166801,0.172926,0.034563,0.048987973,0.000674233
1393,0.168003,0.253241,0.046569,0.021413904,0.000372216
1394,0.14887,0.183839,0.030364,0.135816955,0
1395,0.10603,0.21343,0.032643,0.094162511,0.003370843
1396,0.110183,0.22718,0.03683,0.079788794,0.006656673
1397,0.118448,0.214075,0.032762,0.128483426,0.001994887
1398,0.114206,0.24445,0.031817,0.107362863,0.003857789
1399,0.389582,0.019336,0.003731,0.268700499,0.05559197
1400,0.268558,0.101144,0.032224,0.231152831,0.004422018
1401,0.219768,0.251332,0.011578,0.143443825,0.00129446
1402,0.281838,0.111905,0.033779,0.189498387,0.007059438
1403,0.223523,0.145743,0.030437,0.229392784,0
1404,0.154338,0.178287,0.035209,0.214139044,0.015997771
1405,0.20385,0.148955,0.040259,0.201525374,0.002285018
1406,0.182783,0.205839,0.011165,0.080962159,0.033091974
1407,0.161463,0.16298,0.016047,0.165151071,0.005122515
1408,0.142284,0.216872,0.015983,0.100029334,0.004253502
1409,0.2112,0.193623,0.016433,0.102669405,0.001060393
1410,0.298849,0.124308,0.014477,0.061894984,0.003028605
1411,0.111091,0.279421,0.04027,0.018773834,0.027057762
1412,0.252173,0.10079,0.04243,0.136696979,0
1413,0.291166,0.100805,0.01878,0.273393957,0.002049745
1414,0.275712,0.086589,0.039433,0.156057495,0.016448696
1415,0.241297,0.086731,0.053172,0.090935758,0.000992621
1416,0.298415,0.098537,0.028621,0.239366383,0.022955284
1417,0.169622,0.154963,0.043216,0.171017894,0.007267521
1418,0.177558,0.169025,0.031235,0.063068348,0.006996128
1419,0.266368,0.139761,0.024057,0.211792314,0.013202281
1420,0.227624,0.137152,0.018342,0.157524201,0.007026354
1421,0.170338,0.189132,0.004399,0.05074802,0.003060051
1422,0.229734,0.169601,0.01682,0.11938985,0.001768443
1423,0.161313,0.170627,0.056397,0.152830742,0.00341918
1424,0.279608,0.150731,0.0273,0.057201525,0.001491319
1425,0.219537,0.159615,0.01463,0.074215312,0.002450032
1426,0.308479,0.08592,0.01109,0.074801995,0.000423616
1427,0.236455,0.166114,0.027901,0.028747433,0.00106498
1428,0.15328,0.229429,0.044684,0.027280727,0.000369857
1429,0.281036,0.140637,0.021938,0.094162511,0.001310468
1430,0.186408,0.132497,0.045809,0.098269287,0.006867623
1431,0.201393,0.118113,0.058981,0.110882957,0.004695301
1432,0.198971,0.158575,0.033302,0.094455852,0.002673798
1433,0.210595,0.175091,0.051851,0.06336169,0
1434,0.170058,0.183147,0.045928,0.085655617,0.001061682
1435,0.154726,0.228911,0.043855,0.058961572,0.001996536
1436,0.223474,0.184096,0.032755,0.032560868,0.000390172
1437,0.169971,0.157177,0.053091,0.068055148,0.000163681
1438,0.192548,0.218218,0.035215,0.052214726,0.004649334
1439,0.101646,0.268046,0.028165,0.043414491,0.000122417
1440,0.185287,0.172414,0.045203,0.107362863,0.000413271
1441,0.141472,0.218676,0.025573,0.107362863,0.000335038
1442,0.168658,0.176859,0.027856,0.066588442,0.000869315
1443,0.126821,0.178673,0.02993,0.144030507,0.001832037
1444,0.278547,0.118007,0.024626,0.171897917,0.026259035
1445,0.192045,0.155444,0.008573,0.085948959,0.001267644
1446,0.141813,0.180073,0.037155,0.079495453,0.003193805
1447,0.228942,0.094709,0.03523,0.046347903,0.001853362
1448,0.155839,0.142872,0.040693,0.124083309,0.003510838
1449,0.148967,0.163974,0.067293,0.066295101,0.002218
1450,0.183284,0.149151,0.049807,0.163391024,0.004630593
1451,0.223366,0.086506,0.054611,0.150777354,0.00841923
1452,0.31059,0.116404,0.025042,0.216779114,0.004242906
1453,0.168996,0.198692,0.045261,0.089175711,0.003401275
1454,0.194968,0.187665,0.032839,0.146963919,0.004540959
1455,0.091998,0.20164,0.053974,0.02786741,0.005359906
1456,0.21423,0.161814,0.043598,0.172191258,0.00842209
1457,0.139814,0.165295,0.04891,0.117923145,0.019898365
1458,0.143893,0.238116,0.03032,0.056908184,0.000937856
1459,0.177289,0.072538,0.11114,0.118216486,0.019617595
1460,0.198309,0.194587,0.032349,0.118803168,0
1461,0.159104,0.177918,0.051545,0.0862423,0.003571605
1462,0.261312,0.114541,0.02333,0.128483426,0.001499541
1463,0.208913,0.155445,0.043403,0.079788794,0.00050708
1464,0.16795,0.170465,0.040264,0.05338809,0.002839016
1465,0.217865,0.142516,0.044853,0.097389264,0.003504106
1466,0.202396,0.126505,0.062882,0.175711352,0.001178998
1467,0.191834,0.192197,0.039011,0.172191258,0.007806998
1468,0.181733,0.186031,0.043363,0.118509827,0.005384923
1469,0.1896,0.174273,0.05886,0.151657378,0.003877612
1470,0.170324,0.170752,0.047025,0.122029921,0.002741266
1471,0.187055,0.127938,0.064927,0.110002933,0.004866207
1472,0.134808,0.180142,0.05687,0.103549428,0.002396251
1473,0.145321,0.18273,0.047319,0.090935758,0.001961382
1474,0.10612,0.101126,0.00413,0.165444412,0.066959888
1475,0.21624,0.143422,0.035482,0.119096509,0.006527852
1476,0.118661,0.1614,0.024749,0.155764154,0.007973533
1477,0.108363,0.178428,0.036176,0.102669405,0.002170111
1478,0.168322,0.171975,0.023314,0.145790554,0.003394637
1479,0.155352,0.199524,0.040279,0.074508654,0.001431559
1480,0.188632,0.119129,0.010414,0.239073042,0.006531623
1481,0.129685,0.179065,0.023317,0.063948372,0.004387857
1482,0.105666,0.150364,0.054396,0.037547668,0.000156274
1483,0.228615,0.121572,0.01428,0.071281901,0.010121968
1484,0.193446,0.130136,0.037717,0.227046055,0.001787858
1485,0.131353,0.134551,0.108438,0.028454092,0.001170987
1486,0.11942,0.180025,0.035453,0.019947199,0.000805201
1487,0.155634,0.323399,0.05449,0.029920798,0.000882626
1488,0.084509,0.108189,0.013526,0.054561455,0.013201964
1489,0.191239,0.035044,0.090284,0.01261367,0.001523578
1490,0.127457,0.050609,0.105776,0.029040774,0.000535236
1491,0.288828,0.105303,0.028472,0.215312408,0.011646603
1492,0.178764,0.174614,0.040921,0.100616016,0
1493,0.174522,0.22555,0.02636,0.072455265,0.001493548
1494,0.211616,0.190271,0.022195,0.091229099,0.00162258
1495,0.209963,0.202054,0.025941,0.051628043,0.001933823
1496,0.338003,0.065535,0.010794,0.111469639,0.003171454
1497,0.248584,0.13766,0.019044,0.201525374,0.00301607
1498,0.18123,0.213531,0.013779,0.060134937,0
1499,0.16797,0.150705,0.065763,0.044881197,0.006878832
1500,0.160166,0.120091,0.020214,0.068935172,0.002902716
1501,0.162391,0.183349,0.058064,0.045174538,0.001499713
1502,0.140441,0.191684,0.068188,0.074508654,0.00366976
1503,0.376832,0.057596,0.021452,0.156350836,0.003347274
1504,0.182436,0.126002,0.036374,0.066295101,0.004338176
1505,0.232323,0.14889,0.053638,0.110589616,0.001656583
1506,0.20662,0.125822,0.045545,0.069521854,0.002645308
1507,0.190238,0.136059,0.060429,0.12437665,0.003706729
1508,0.188667,0.203078,0.019134,0.088589029,0.004445909
1509,0.228266,0.154995,0.027653,0.137283661,0.00619292
1510,0.283508,0.113305,0.033597,0.186564975,0.00723185
1511,0.185288,0.16298,0.043998,0.056028161,0.00116089
1512,0.254629,0.099189,0.037769,0.126136697,0.003749664
1513,0.193845,0.209062,0.026874,0.050454679,0.003105493
1514,0.239838,0.130711,0.023923,0.131710179,0.004531185
1515,0.195975,0.171884,0.038747,0.096802581,0.005022018
1516,0.181732,0.250954,0.03244,0.08888237,0.008571201
1517,0.138405,0.253743,0.031603,0.057201525,0.001092889
1518,0.111791,0.253045,0.030367,0.035787621,0.003891816
1519,0.116158,0.258776,0.042534,0.030214139,0.000288486
1520,0.112295,0.256872,0.038821,0.033440892,0.002048193
1521,0.166421,0.27044,0.004511,0.010853623,0.000426842
1522,0.166368,0.188685,0.011932,0.035200939,0.000164616
1523,0.053097,0.383753,0.041345,0.019947199,0
1524,0.076764,0.261729,0.040185,0.042241126,0.001350546
1525,0.067489,0.233916,0.033276,0.028454092,0
1526,0.272989,0.14022,0.0124,0.010560282,0.00033452
1527,0.167727,0.108907,0.011385,0.014667058,0.001661723
1528,0.183333,0.130885,0.001876,0.044587856,0.000342872
1529,0.171541,0.092734,0.007699,0.044881197,0.002661996
1530,0.205203,0.257258,0.003539,0.026107363,0.00309077
1531,0.138875,0.131759,0.003661,0.026107363,0.0033375
1532,0.17692,0.102082,0.002428,0.014373717,0.000167176
1533,0.150715,0.099454,0.003449,0.039894397,0.002021618
1534,0.119455,0.169272,0.00077,0.015547081,0.001276197
1535,0.142601,0.16868,0.009756,0.021413904,0.001299284
1536,0.112765,0.197517,0.005501,0.041361103,0.00026405
1537,0.113955,0.145663,0.011804,0.046641244,0.001330113
1538,0.152623,0.144236,0.035605,0.031094163,0
1539,0.094821,0.203199,0.054885,0.063655031,0.002323287
1540,0.205156,0.208629,0.033327,0.035787621,0.015192624
1541,0.11476,0.005109,0.025381,0.012907011,9.50E-05
1542,0.166429,0.13426,0.032603,0.021120563,0
1543,0.108673,0.205688,0.091421,0.038721033,0
1544,0.161658,0.190394,0.033294,0.03549428,0.002135017
1545,0.119805,0.209091,0.046474,0.054561455,0.000643692
1546,0.088259,0.180305,0.073247,0.039014374,0.000379266
1547,0.121716,0.194531,0.042609,0.143737166,0.003753628
1548,0.118063,0.204186,0.042776,0.12173658,0.001571277
1549,0.154051,0.20587,0.030666,0.068348489,0.003798447
1550,0.155827,0.18374,0.037705,0.125256674,0.004924665
1551,0.16605,0.155604,0.047179,0.022587269,0.000884283
1552,0.250193,0.05751,0.113975,0.004693458,0
1553,0.243502,0.098986,0.055514,0.06600176,0.017419
1554,0.157014,0.104396,0.11638,0.029920798,0.006322399
1555,0.196658,0.154797,0.033284,0.118803168,0.01481741
1556,0.408817,0.048311,0.01647,0.174537988,0.042395697
1557,0.074757,0.267566,0.070006,0.012320329,0
1558,0.083317,0.208431,0.059091,0.040187738,0.000492771
1559,0.105073,0.044403,0.022437,0.023760634,0.000253762
1560,0.090003,0.318387,0.029052,0.033440892,0.001295852
1561,0.105951,0.196575,0.060158,0.088002347,0.001685653
1562,0.099605,0.229344,0.038824,0.06336169,0.001922824
1563,0.144026,0.215332,0.049769,0.091522441,0.001957649
1564,0.131205,0.193988,0.038637,0.069228513,0.000424701
1565,0.124415,0.208032,0.039902,0.13200352,0.013254677
1566,0.06226,0.285145,0.072807,0.028160751,0.000683346
1567,0.243906,0.121455,0.037272,0.03813435,0.000952962
1568,0.07478,0.202873,0.01346,0.021413904,0
1569,0.102644,0.176887,0.006501,0.044881197,0.00063084
1570,0.130687,0.116123,0.007826,0.074508654,0.000627475
1571,0.070496,0.148438,0.001186,0.060428278,0.005044696
1572,0.093581,0.15347,0.114291,0.022000587,0
1573,0.282168,0.150295,0.013224,0.161924318,0.033942788
1574,0.146544,0.235943,0.028887,0.087122323,0.015950553
1575,0.138551,0.238392,0.003611,0.11176298,0.075906662
1576,0.196675,0.167334,0.052281,0.171897917,0.002327695
1577,0.149009,0.218816,0.030309,0.083015547,0.015496001
1578,0.230094,0.144646,0.029032,0.11176298,0.051549169
1579,0.143046,0.183266,0.046011,0.04810795,0.061471927
1580,0.268014,0.205371,0.025549,0.156057495,0.01990071
1581,0.232268,0.168673,0.045066,0.144323849,0.01848708
1582,0.23179,0.183029,0.025137,0.17776474,0.006921954
1583,0.357208,0.107254,0.015496,0.221179231,0.021939881
1584,0.231023,0.176125,0.0494,0.220592549,0.007265072
1585,0.224725,0.176258,0.035223,0.175711352,0.002804878
1586,0.242618,0.10521,0.053848,0.201818715,0.010419366
1587,0.311211,0.151554,0.011802,0.194191845,0.025494729
1588,0.197345,0.203716,0.028866,0.210325609,0.015167428
1589,0.27273,0.164953,0.028988,0.233206219,0.038332028
1590,0.392592,0.09258,0.023833,0.209152244,0.049711992
1591,0.179741,0.152912,0.037739,0.18275154,0.025731435
1592,0.288445,0.14785,0.009947,0.185684952,0.029044765
1593,0.245001,0.170331,0.003884,0.066295101,0.077669986
1594,0.221674,0.121664,0.054616,0.070401877,0.034571864
1595,0.107065,0.321968,0.039963,0.018480493,0.004203157
1596,0.080595,0.352777,0.013703,0.013493693,0.035820558
1597,0.118595,0.255615,0.052123,0.061601643,0.010935711
1598,0.230242,0.159673,0.027763,0.21325902,0.009841213
1599,0.231231,0.174096,0.03965,0.191551775,0.006345266
1600,0.254282,0.129561,0.040083,0.187444999,0.012893609
1601,0.219608,0.191717,0.032065,0.140217072,0.027498881
1602,0.256714,0.181574,0.013275,0.174537988,0.019901772
1603,0.18583,0.178958,0.066512,0.119096509,0.004151429
1604,0.225128,0.179486,0.045204,0.095335876,0.00419796
1605,0.184301,0.167994,0.094802,0.078028747,0.000452148
1606,0.168634,0.201306,0.061501,0.082428865,0.005765148
1607,0.288754,0.14535,0.015323,0.173951305,0.019351284
1608,0.168606,0.225127,0.068671,0.067761807,0.001589285
1609,0.23225,0.155928,0.062076,0.12437665,0.006292899
1610,0.075231,0.371348,0.014728,0.029040774,0.007968181
1611,0.284959,0.129365,0.024792,0.224112643,0.018594407
1612,0.129438,0.185165,0.081689,0.075388677,0.000919257
1613,0.174461,0.14863,0.078219,0.090935758,0.000763016
1614,0.136397,0.241852,0.064448,0.068055148,0.00066872
1615,0.104781,0.240845,0.064693,0.061308302,0.00112413
1616,0.143192,0.205178,0.06617,0.062481666,0.000304834
1617,0.16834,0.198376,0.078899,0.085948959,0.001321803
1618,0.13645,0.16823,0.102091,0.092402464,0
1619,0.149888,0.202542,0.056906,0.03050748,0.001436757
1620,0.072734,0.200997,0.048033,0.046347903,0.000577709
1621,0.352495,0.047131,0.12041,0.084188912,0
1622,0.201259,0.152955,0.06509,0.100029334,0.008977241
1623,0.179229,0.172488,0.053253,0.090935758,0.001044954
1624,0.149223,0.200709,0.060502,0.093575829,0.002159328
1625,0.143552,0.195549,0.056443,0.09650924,0.001258228
1626,0.182397,0.166327,0.080257,0.073921971,0.000705928
1627,0.171587,0.130076,0.052943,0.056908184,0.000300584
1628,0.083295,0.226594,0.020246,0.080082136,0
1629,0.269187,0.14391,0.082101,0.069815195,0.002471672
1630,0.132153,0.19343,0.073643,0.047521267,0.002295579
1631,0.155166,0.204261,0.08115,0.040187738,0
1632,0.238305,0.139573,0.049724,0.0862423,0.001881695
1633,0.172707,0.196253,0.051046,0.11410971,0
1634,0.101315,0.229413,0.026677,0.074801995,0.001734884
1635,0.139162,0.225817,0.034387,0.038721033,0
1636,0.220531,0.073041,0.086244,0.035200939,0.005280993
1637,0.198834,0.144821,0.023429,0.098562628,0.001702894
1638,0.083233,0.226038,0.054166,0.032560868,0.000985933
1639,0.141102,0.220807,0.096211,0.043707832,0.000147598
1640,0.022744,0.211227,0.108195,0.041067762,0.000211489
1641,0.200933,0.130481,0.033515,0.038721033,0.000648976
1642,0.179629,0.091451,0.060229,0.019947199,0
1643,0.275975,0.167063,0.061875,0.038427691,0
1644,0.078428,0.223913,0.02175,0.042241126,0.002278838
1645,0.058505,0.281933,0.044129,0.009973599,0
1646,0.095411,0.273075,0.040091,0.021707246,0
1647,0.20183,0.167279,0.056158,0.026694045,0.001766806
1648,0.05107,0.248988,0.03988,0.018187152,7.02E-05
1649,0.130856,0.216839,0.147661,0.012320329,0
1650,0.117244,0.188098,0.067559,0.028160751,0
1651,0.039261,0.283923,0.069648,0.014960399,0
1652,0.195094,0.101595,0.032882,0.118216486,0.00076908
1653,0.136475,0.200828,0.029378,0.075095336,0.000345084
1654,0.168834,0.135382,0.017038,0.03813435,0.000495919
1655,0.215008,0.06925,0.063096,0.046054561,0
1656,0.130036,0.110445,0.112498,0.031387504,0
1657,0.105531,0.131736,0.063134,0.018773834,0.003182038
1658,0.137515,0.114757,0.095116,0.064241713,0.002350622
1659,0.047181,0.205815,0.062379,0.025227339,0
1660,0.084061,0.160584,0.045975,0.039014374,0.000186073
1661,0.10381,0.162375,0.05275,0.069815195,0.000500973
1662,0.074955,0.172163,0.101617,0.014960399,0
1663,0.074242,0.157101,0.083944,0.027280727,0
1664,0.063617,0.286954,0.084214,0.018187152,0
1665,0.088564,0.237237,0.082823,0.023467292,0
1666,0.002377,0.617366,0.243486,0.007040188,0
1667,0.047981,0.238331,0.050219,0.027280727,0
1668,0.186646,0.123215,0.031936,0.047521267,0.001253748
1669,0.092063,0.170633,0.039376,0.05837489,0.004322148
1670,0.206817,0.101777,0.055619,0.013493693,0.000605901
1671,0.189377,0.22018,0.016914,0.008506894,0.000649361
1672,0.150067,0.247712,0.030119,0.028160751,0.000791638
1673,0.223437,0.084549,0.028129,0.050454679,0.000762203
1674,0.179078,0.136064,0.029883,0.015547081,0.000555005
1675,0.258106,0.081975,0.01928,0.04312115,0.001579436
1676,0.136909,0.138849,0.034117,0.026987386,0.003331208
1677,0.105395,0.14316,0.05068,0.012907011,0.000288249
1678,0.12478,0.127946,0.050785,0.041654444,0.000247779
1679,0.110001,0.256424,0.0443,0.014667058,8.24E-05
1680,0.11116,0.158262,0.044977,0.055148137,0.001346583
1681,0.065615,0.188544,0.049838,0.048401291,0
1682,0.05491,0.248043,0.049486,0.046054561,0
1683,0.027154,0.306151,0.046754,0.019947199,0
1684,0.102456,0.228132,0.061546,0.066588442,0.004989235
1685,0.18194,0.16794,0.025501,0.110296275,0.003013221
1686,0.129354,0.257826,0.051184,0.006746847,0.000394685
1687,0.092469,0.327926,0.005357,0.029920798,0.000971643
1688,0.071247,0.247219,0.003071,0.016427105,0.000816068
1689,0.085199,0.202065,0.038485,0.064828395,0.00219602
1690,0.119089,0.162365,0.06848,0.033734233,0.00084029
1691,0.127842,0.147426,0.054364,0.046054561,0.001340832
1692,0.089164,0.184369,0.04703,0.07362863,0.002387422
1693,0.118736,0.160936,0.056821,0.059254913,0.000867519
1694,0.168089,0.145868,0.026492,0.027280727,0.00173304
1695,0.175347,0.148009,0.01884,0.092695805,0.004786196
1696,0.048074,0.225992,0.060846,0.045174538,0.000188008
1697,0.164411,0.13686,0.033158,0.059254913,0.003102696
1698,0.071764,0.201774,0.051884,0.057494867,9.84E-05
1699,0.088295,0.208864,0.016363,0.037841009,0.00011024
1700,0.087617,0.21588,0.065395,0.026987386,0.000904614
1701,0.051859,0.346622,0.031242,0.061601643,0
1702,0.107088,0.219913,0.062615,0.051628043,0.000240853
1703,0.103432,0.188516,0.040952,0.014960399,0.004120817
1704,0.07443,0.210334,0.050125,0.008213552,0.000267057
1705,0.107433,0.242885,0.061519,0.052801408,0
1706,0.167651,0.009578,0.083274,0.017893811,0
1707,0.096347,0.13414,0.064876,0.033734233,0
1708,0.065519,0.242178,0.109274,0.041947785,0.000930917
1709,0.094747,0.179979,0.034136,0.025227339,0.000630327
1710,0.087666,0.046277,0.042672,0.043707832,0
1711,0.079709,0.084234,0.055519,0.056028161,0
1712,0.078269,0.20636,0.045016,0.049574655,0.000558927
1713,0.113575,0.176478,0.033398,0.057788208,0.001344985
1714,0.092003,0.235383,0.069084,0.059254913,0.000732639
1715,0.124075,0.06299,0.005802,0.066588442,0
1716,0.102882,0.153603,0.239605,0.022293928,6.24E-05
1717,0.112123,0.006871,0.02682,0.051334702,0
1718,0.109648,0.053438,0.018616,0.047521267,0.001047453
1719,0.128747,0.041203,0.00337,0.060428278,0.000590006
1720,0.096578,0.059483,0.014834,0.056028161,0
1721,0.064219,0.111004,0.016866,0.034907598,0.001143698
1722,0.084084,0.159253,0.012967,0.067468466,0.001221596
1723,0.071021,0.115155,0.028455,0.036960986,0
1724,0.089283,0.085899,0.015673,0.036080962,0.000145053
1725,0.068029,0.111808,0.019487,0.031680845,0.000207666
1726,0.073413,0.112497,0.01876,0.053974773,0.000557899
1727,0.093512,0.094587,0.024178,0.087415664,0.001347376
